charge_id,account_id,amount,charge_type,charge_date
09422871-3909-4163-ae36-008c898bfa3a,ab18c416-9a96-42e0-9b2e-e6f80abc303e,74.52,maintenance fee,2024-07-16
f18f53d2-d31c-46bd-8e29-0365d2fec41d,70d340ef-ed10-4a5b-8d42-3924f01fb087,9.35,maintenance fee,2024-07-16
c9ccbd39-97c2-4430-a5a3-1fa7aa37b4a6,a3cb8c79-f151-4683-bb02-c47b5f7833d2,81.0,overdraft fee,2024-07-16
8afc20dd-115f-4ad8-8dd6-4a9b3e3f1b12,06bbb00c-f4ce-448e-9ae7-42718cf0b95e,80.63,ATM fee,2024-07-16
62c9eb03-1472-48ff-bcf3-c8e732dc65ff,b264d8da-98a4-404d-bf7d-d984cf541bd4,33.03,maintenance fee,2024-07-16
d4085dd8-8b33-4566-bce7-2923a7cde013,b2dfae68-c58a-4a48-a40d-bae088840b3a,56.5,ATM fee,2024-07-16
798787cd-fb2c-4709-b11a-47a3feb3ba17,f7635028-170a-40be-b924-4aa142e99702,43.76,overdraft fee,2024-07-16
6d5cd052-3ba0-4248-b42d-ca4cfcb3ecfc,c1732245-9c9d-4b3d-bbbf-07f55ee010bd,67.88,overdraft fee,2024-07-16
98d972c0-7626-4bdf-a8b6-59be650f73cb,481af96c-cc48-43e6-a6b0-a563f9abf97b,88.68,overdraft fee,2024-07-16
3b9867d8-7c57-40db-bc5c-7c4aa3ec7d57,a1e55e1c-ac99-456a-87ef-9152045ab89d,47.49,maintenance fee,2024-07-16
a99d6934-dcb9-448c-8539-aba3a1b31a21,b86d4d36-1fe5-4c12-9ab7-1ae90bda93e7,44.32,overdraft fee,2024-07-16
f0bb2b07-8bd0-4391-907c-7da9b8df1405,62a814d8-7a27-4a3d-94d9-08a836647d47,89.78,maintenance fee,2024-07-16
c56918d9-9318-4bce-9145-8517d6c5ab61,d6b47647-9cf9-456b-a79c-c3c146014c2d,54.8,ATM fee,2024-07-16
ce26d5c6-a637-406a-833e-a81254b2e73b,5e4d4a09-9d0a-4ad4-8be7-9329b0cf25fa,69.33,overdraft fee,2024-07-16
f1936dfe-f614-4268-8376-f0c5716b67e4,a79f037c-b885-4ebc-bb61-09896ae7562c,36.64,ATM fee,2024-07-16
fc8830c9-d804-42c3-a275-411f7d39dfa0,3a55430f-8c2c-4418-b386-987118ced7b4,59.83,ATM fee,2024-07-16
19652e5e-5b14-4891-bca6-f25b0f6512ed,068177c0-9396-4b35-9bcd-5228c6912701,30.84,overdraft fee,2024-07-16
b07a7308-2496-4840-9bce-b4d6f5bde0b4,030a234b-83c2-4b47-9d8a-808edd5938b9,43.91,overdraft fee,2024-07-16
2c95c978-dc76-4032-bb9f-21a36ea80407,fe4c8cb6-3869-4641-8721-010b099a676a,36.2,maintenance fee,2024-07-16
ba011a42-8dea-4f8c-babd-391d1990e296,3c881eeb-173e-40f1-b51b-cbeb506416d8,64.84,ATM fee,2024-07-16
c41bac44-8119-43c6-bee0-44120cb65b23,ecc8f9c8-4323-47e1-8056-3e26d2e674d8,71.46,ATM fee,2024-07-16
20fa29b3-92ae-4590-8871-4681115771ec,f8b0c094-8ecd-43a4-b06e-d3223d501302,53.84,maintenance fee,2024-07-16
26b8208d-9fbd-4dfd-bd97-f377ebfe3f9a,e709590d-9b0e-4182-9ad5-3a6b3c8847be,51.62,ATM fee,2024-07-16
c59a25f7-5a0e-459a-b051-54badeadd6ad,c36de439-840a-42ca-ad48-04251dba68c0,12.89,ATM fee,2024-07-16
c08b3a62-0a5b-4ae8-a4c3-03dfc3a64f65,8a8cec04-fb85-45d6-aa72-aab3ce36a22a,71.31,ATM fee,2024-07-16
21fe18f9-f18d-4d27-98bd-50d0e9e495a4,f4b6c4a3-d743-4ae3-9fb7-6c0c6b174155,71.87,ATM fee,2024-07-16
781cae5f-7098-48fc-bd85-d843b982c11f,c110cfe1-6f56-4acc-afd0-176b1044934e,27.29,maintenance fee,2024-07-16
8e2292ea-d3f3-4c64-9433-5306dbda75de,7274b225-3d16-4383-bb6c-2d7f0a4074ef,78.99,overdraft fee,2024-07-16
85a159e9-17a7-4905-8388-679a683d401e,370fce5f-1a6b-4d92-968f-ef95e71a65f9,30.62,ATM fee,2024-07-16
ea2114bb-bbf1-466b-8e7c-b02c6d3e5240,9a7a922d-b3f0-42a0-b42c-cd20a3a7289b,20.53,overdraft fee,2024-07-16
31efb235-60d8-4458-8c7b-7f584522db68,e6dea00f-f2fe-4ada-b3c1-99edf6f01c5b,97.18,maintenance fee,2024-07-16
4c503ac2-5d0f-4682-9e1b-313c56c9d727,0d978c12-9df6-4ca9-92ce-7d10d56d894b,12.96,ATM fee,2024-07-16
765514d5-a4e0-4f2f-9a8c-90c41de3e7de,71d572b9-b769-42a2-a442-734763288590,20.89,overdraft fee,2024-07-16
9626fc43-fc12-4a1f-99e9-8af80f6f416d,2c86849b-facb-457c-a46d-2318a699b40f,15.69,maintenance fee,2024-07-16
4d85148e-2a5c-46d4-9ed1-1e5818c4a60e,1acbd1f1-35d7-406f-834c-994adf85fc27,77.22,ATM fee,2024-07-16
c462646a-4f75-430c-825e-b87f29b3cca9,d1a218cb-8736-4578-9291-64c705f9944e,24.43,ATM fee,2024-07-16
23c05967-8fbe-461b-b22f-b68dd762ec49,29f5a95a-6b85-4dce-a95c-450a1502825d,88.91,maintenance fee,2024-07-16
25ffeacf-ae09-4f02-8813-045230684689,1154fc2e-d7b4-4404-8452-e1ad61a7c94a,51.16,overdraft fee,2024-07-16
98ef3778-3960-4c83-b28f-382cd8449499,cbd191c8-3f1c-41d8-885a-b368afcecba4,66.2,overdraft fee,2024-07-16
fbe07b41-b91a-488d-ad2c-4e1f8a29bf9c,2f90b890-ca30-4348-8e0e-24970d4cada1,16.55,overdraft fee,2024-07-16
d1783df6-45a4-42a6-a238-b14861673ad0,81150b35-3c50-43de-b4f2-b9ad20564e8d,35.33,ATM fee,2024-07-16
79fa68fe-c3c2-4634-bfe8-82b954778811,d71b6c9b-6c36-478d-b014-c8422a0fd362,16.66,maintenance fee,2024-07-16
03a50ecb-56c5-44bb-ac77-39252a3af3bd,2df1d3b9-9c34-4fea-8074-b37eed56bf86,45.98,ATM fee,2024-07-16
e18b7fe5-d470-49a0-aac4-1508f7afa9a3,8a993f48-b7b9-412d-8f56-fc6f5d2ac117,51.87,ATM fee,2024-07-16
16f4ddb5-1dc5-4231-a4df-736eb985f219,a96cfa18-f408-4802-9f7a-9c90d5159e1e,11.66,maintenance fee,2024-07-16
a86b4928-71a7-4949-bef2-05f469cbca5f,cf993039-e6fa-414a-946a-0e580ed4a03f,34.29,overdraft fee,2024-07-16
3c0443be-2777-4b55-aef2-afff3a24803c,4382ed57-d19e-4a7c-a90e-45fcaa42ba21,64.09,ATM fee,2024-07-16
6ea0d161-849a-44f3-aa17-29d5143ba3d2,d372ef83-403b-496b-b846-392876bddcf1,19.89,ATM fee,2024-07-16
ea61eb5a-4a85-4c59-a4fd-5395742cd20e,26415cd4-172d-4d1a-b0c3-0847de5478c4,86.8,maintenance fee,2024-07-16
a98a79ae-b5a3-4cb3-b2fa-4740af5d8a76,2d793aae-6bb5-4d2e-bb75-c4e6cf75b710,56.89,ATM fee,2024-07-16
f7980f03-b726-4e8d-b836-8dccaf7b5a2b,c2ed2160-0cab-42bd-b583-a0ecc6093687,56.85,overdraft fee,2024-07-16
1384bd54-9e31-4754-81fb-9b6b70f1f482,d372ef83-403b-496b-b846-392876bddcf1,67.96,overdraft fee,2024-07-16
30fa51ec-f1d6-4ac9-8b13-3aa1b9ba21d1,80305dfe-b456-4558-8f1c-2f9091f4d803,93.65,ATM fee,2024-07-16
93a51497-0e00-4d37-b7b0-570b78807f70,4240251d-23d9-4524-bdb8-8b5bf6a0f3a8,25.8,ATM fee,2024-07-16
0dc75659-5174-4cd6-8862-ae232247a3ea,6cb56b14-5833-4456-b990-df0dd1da3c58,50.64,overdraft fee,2024-07-16
96397f00-f3b6-4431-b521-80530decc04d,2ca59edb-d424-4f9d-b581-58f3f0c8a12a,52.69,maintenance fee,2024-07-16
bd952a5e-aebc-4c14-bab3-49ed3bbd2f5e,2cc5018f-66bc-4b4b-840c-778fc260834c,34.11,maintenance fee,2024-07-16
f99b4824-c75a-4625-8710-f8260eb64f05,0d677ad4-38f4-4249-9e46-503213c8bf4a,43.21,maintenance fee,2024-07-16
095729b8-5738-40d0-83df-413c6bce7e95,30a736ec-40d8-4214-9f33-c4d677a01de5,48.53,ATM fee,2024-07-16
ca98380a-0d23-42bd-877f-2f549190b74f,d2194379-2ef1-421e-81d6-eb394629820b,33.33,maintenance fee,2024-07-16
b7386fdd-91b3-4f0b-b294-3dff6a6ece0e,d7718ed9-c2a5-40e8-9bf8-5eb16e45c478,76.95,overdraft fee,2024-07-16
3c827e03-7aa1-41c1-bcc1-8b506440e7ff,aa10a007-23e0-4399-8892-05aa1315603a,97.91,ATM fee,2024-07-16
6386f346-105c-4f4f-8287-fb4c874c927a,75318722-98e8-4629-a3d4-5ceccfe05b91,24.2,ATM fee,2024-07-16
a0b0fbb1-bcf5-4756-a8db-9b541da9d689,74a2a7dd-8225-45d1-ad29-bb483fd59f32,44.66,overdraft fee,2024-07-16
63faa6f7-3e5f-45e3-86fb-987dff8a1670,2666122f-c94e-4d39-a373-7bd6d5e70c7b,6.67,maintenance fee,2024-07-16
eb15b1e2-7ba0-45e4-8366-81cf588a1da4,7424ad90-fef5-4e29-8cd8-591de4eefc0c,65.08,overdraft fee,2024-07-16
61ceeefb-9b09-4966-bfe3-bae1092dea80,d83067a6-131f-43cc-8421-66218d97f2bf,96.22,overdraft fee,2024-07-16
e39b2464-0072-4edc-88ff-48dd7b9c504a,aac20fd0-1afe-46fe-a94e-ed4b06f7a0c3,60.21,overdraft fee,2024-07-16
642a62d6-1123-4f09-a3fe-860ce2499fb3,80e759f8-abd1-4481-b350-cd5a7cf2a2e7,64.71,overdraft fee,2024-07-16
47d5b5c1-8a83-478f-a470-576f30164687,e2b4c7be-2dec-46da-a4b5-298918b31933,64.35,overdraft fee,2024-07-16
06f68c2b-13ef-4f31-8bd0-04cbbe992db2,e8090ce0-5bc8-40f9-a145-c942ee008a8d,92.09,maintenance fee,2024-07-16
cde62319-2d4e-4bf0-a72d-e60924cfa30b,c2878511-a7af-4818-b1d3-9d6000b3f8dd,77.68,maintenance fee,2024-07-16
1183d286-fb17-4b4c-9052-251c4a9ff3e3,e71c3e18-d87a-4b03-9f1e-83f42b14e900,40.58,ATM fee,2024-07-16
0addea38-0f13-4604-90e1-5217aa43ee1d,3e3ae0e7-9574-489d-b9f7-bd3b15ab1d35,23.53,ATM fee,2024-07-16
2bfd99a8-51ad-456d-a6b2-e30eaea2ad12,94b855eb-a172-4519-9df8-5e786e834998,70.05,maintenance fee,2024-07-16
2455cfb1-addc-4925-9d76-db8aace290ae,1b9abee2-f58f-45d4-b00e-ca965b8cf79f,95.69,overdraft fee,2024-07-16
5c1cfb87-1b02-475a-8a03-0237d77aa9f0,364e8bed-a056-4448-8d65-e9a368955c98,39.17,overdraft fee,2024-07-16
7feaabbb-c9aa-433d-9ba2-aa930d38cd92,aac20fd0-1afe-46fe-a94e-ed4b06f7a0c3,70.01,ATM fee,2024-07-16
850f4a26-29e6-4595-9e7a-618ddde9dafe,81bff198-ad96-4800-b9f8-ff09eecc303b,61.51,ATM fee,2024-07-16
c5bc696c-289c-4466-818a-426f2af0ce61,80305dfe-b456-4558-8f1c-2f9091f4d803,28.19,overdraft fee,2024-07-16
f57af232-465e-4505-b75f-bfbe26a10eae,f5070d19-719e-4146-97e2-cbef833884c0,27.61,ATM fee,2024-07-16
31098696-c2e8-466d-b1c9-3e9487405d90,359a9ee8-f7f1-46f9-8710-ea1d599b2a05,66.59,ATM fee,2024-07-16
edfb19c7-b28e-4cca-afd9-d8ba47f88c52,885edffe-598b-490e-8022-dc7a708308c6,28.59,ATM fee,2024-07-16
6ac42c93-e40f-4b56-bb22-735e7494ad87,8b9460d0-3f44-4219-9feb-6523bd41f58b,15.78,ATM fee,2024-07-16
47c78b45-d67c-4096-ab26-357eae4f887a,4997495b-c182-4aa1-b6f4-8548728e35bc,94.76,overdraft fee,2024-07-16
b5e25508-62f1-4fd8-9a60-fb27f28235c0,608a78f0-8aa0-4565-aac7-fff0cf7a1b65,62.4,overdraft fee,2024-07-16
6aec4e06-e380-4772-8de6-911abf9f01c0,d2df9c5f-dd40-4195-9960-21f53067ecc0,29.81,maintenance fee,2024-07-16
fec27ba8-428b-41a4-a020-d2211b2e58b3,a2ad6a32-f5ef-4bbe-8ec2-e01450664b78,48.08,overdraft fee,2024-07-16
9f1767d2-ebdc-4cff-9f7b-f0f066bc2a73,5e889781-aa5a-4c45-bd1c-a2a6d7934841,65.25,overdraft fee,2024-07-16
17fa8d3b-bb10-4395-9bcf-f786a7c2381f,bb15ae21-a00c-4a41-a8a6-cb89598fcfc3,57.74,overdraft fee,2024-07-16
04aab6e0-8a97-4fa6-bfc6-d198981d0594,3a55430f-8c2c-4418-b386-987118ced7b4,86.57,maintenance fee,2024-07-16
06c6308f-ec06-497a-bb2e-24af6074f561,31f72823-2a97-4087-a018-1d8e05cb2f45,31.77,overdraft fee,2024-07-16
d8233b13-c51a-4c46-9281-f5435f01ab11,a0758351-b6fe-4ea6-b74b-b8bf3fcac3fa,54.35,overdraft fee,2024-07-16
5201ce7b-7d01-402f-b0cb-118e298429cb,3306b894-729e-44b3-998a-56311fbfa061,73.28,maintenance fee,2024-07-16
95ca98e3-d852-4d8e-ae76-e1076938ced6,36549b63-9c43-4798-8ae4-54bab1b868f8,52.34,overdraft fee,2024-07-16
1698708d-2d42-4ded-9874-aed4c6480e7f,47edc32a-3819-4dde-8b71-a7d046105928,94.14,overdraft fee,2024-07-16
28f8425c-a3a4-421e-85ec-47a78d290607,c3b37ced-a7c3-4d33-982b-bb1333c99921,71.77,overdraft fee,2024-07-16
a38d15cd-290c-458e-9630-35c710bb6b44,2e5f0822-f114-4204-a29e-6fd4d30e28f6,62.17,ATM fee,2024-07-16
3077a50c-8f79-4698-a0fd-30a6cad82e7b,d3aee835-29a7-44c9-ada4-3be0871e4630,17.42,ATM fee,2024-07-16
c65a8d6b-5aa0-4eb5-8789-821ef09748e4,c68aa8c7-95e8-4dc2-8a72-e9e5dcab6d82,37.37,overdraft fee,2024-07-16
cb4a08fc-8b4b-4e22-8df2-a51efeb26aec,6760ec29-88ee-489b-ad4d-9871c2c47607,68.61,overdraft fee,2024-07-16
946463ba-9cbf-4516-8e81-933ee27b7728,59d0d1d9-3423-42de-9c65-c7489888fff6,23.88,overdraft fee,2024-07-16
b2ae43b3-1d96-467b-8454-971498a11962,efc518ab-1500-40ea-967b-67f36e853073,64.79,overdraft fee,2024-07-16
be2c5a56-0fe1-4200-9eb2-630e7db9a174,90354d88-261b-4dde-a625-6130e03b82f7,24.1,ATM fee,2024-07-16
0b3d566a-4462-4f89-b28f-bcd7666ac143,0412aa5d-35a1-4dc2-8b80-3017d59765a7,88.98,overdraft fee,2024-07-16
8381e5e3-0b75-408e-b7a8-7e977c8ad477,e38dbb46-2d12-4d34-b07c-2f40b4315976,66.5,ATM fee,2024-07-16
b410e15a-bbae-4212-ba5a-d5378cc62f65,0b10e988-e7e4-4d92-b7aa-2491ff5e578a,72.16,ATM fee,2024-07-16
81d7ab07-6574-4191-95f7-86d54defed36,96316a33-aaff-4f18-84e5-4020696f2016,32.57,maintenance fee,2024-07-16
a1d66817-7111-4103-a424-74f254e24163,f42bc12a-3910-4259-805d-4c92bf607403,66.74,ATM fee,2024-07-16
04dbbbdf-a78c-496e-ad90-55db11058947,7c7e5803-56d1-4609-b102-61ab005ed2c6,25.44,overdraft fee,2024-07-16
62b22497-58d3-4504-aacb-f35ad3f3bc0f,0d978c12-9df6-4ca9-92ce-7d10d56d894b,41.37,ATM fee,2024-07-16
3c4ba245-20c7-4135-99c1-2de065092047,4579c170-3ad6-43c9-8738-a59783738c5d,49.1,overdraft fee,2024-07-16
8a4c0478-3bf4-4a51-bb43-d17d3d1db0ec,b103acc2-1885-46af-943f-65fb0f087120,28.71,maintenance fee,2024-07-16
5468bb0d-f951-44a6-8ebb-2ad2075da9ee,8c0f1fed-ee5f-46c2-a25e-c9e80b87a158,93.66,maintenance fee,2024-07-16
43eea235-8b09-4e62-b9b1-9bee000311c8,e5b8c5c5-8b03-483b-aa9c-f27def121a3c,33.64,maintenance fee,2024-07-16
ccf03369-9ab8-4472-a243-5035156c3d32,a73c875b-d214-49c9-8946-fe0e22f80f15,19.47,ATM fee,2024-07-16
32325117-8cd1-4c50-a0cf-c512ff2e25b2,e59bdb06-e53b-44c6-b0e2-61d3f177f744,78.41,ATM fee,2024-07-16
c765f31d-0cd1-4c99-b1db-224d630dcea9,8f2b604e-f2cd-4c6d-bdb1-e0c71d90ad95,10.0,maintenance fee,2024-07-16
584fdc46-96c8-43da-b8e8-e157a6c73a9d,cc726c95-d5fc-4608-965e-e8992f547f52,20.62,maintenance fee,2024-07-16
308cee63-09b0-42c4-8f05-8abe00062bef,1d45495d-9627-431c-b2de-e50080b5570c,83.05,ATM fee,2024-07-16
b8d730e7-8785-43d2-a594-466f75e31944,a4b9599b-abf5-4abf-be4f-0bba26d86371,49.17,overdraft fee,2024-07-16
360d426c-d12e-4862-b772-83326d743699,603319a0-8edc-42bb-800e-4b554b4ebb32,87.54,ATM fee,2024-07-16
f3abd513-7137-47de-869e-4ef962fd14e3,2666122f-c94e-4d39-a373-7bd6d5e70c7b,57.84,ATM fee,2024-07-16
714a1a83-040d-46db-8b54-2303eeddfc18,61914f70-ee9b-447b-a711-00f4bfa78048,89.11,maintenance fee,2024-07-16
df1d070d-db9c-4932-b1bb-8f757c6b1d65,62ea989d-d5ca-4256-8a60-c7f15daefb71,18.33,overdraft fee,2024-07-16
414bf8f7-3b81-4e37-8faf-abf9c1b28802,398f3204-9e6c-45cb-b6a8-3cc3877246fc,22.88,ATM fee,2024-07-16
cc745057-2111-4402-96d3-577cc1d1f09a,9da0123f-ba97-4202-bb9d-2631d2bd4b40,70.77,ATM fee,2024-07-16
ffd5df74-239b-4e2b-9a04-13554f1bba2d,d53c5105-6554-44a1-a553-b29c44553e95,10.66,ATM fee,2024-07-16
ffffdcb4-55f2-42df-8945-46ed094c588d,37f9c554-dd22-4812-a7f3-2cb2947eeca9,6.1,ATM fee,2024-07-16
3419fae1-13c0-4c0d-a7d9-0a2f330d9018,1fa4f2f8-060a-4fa5-8fd1-c98057b14fb1,48.31,ATM fee,2024-07-16
173e0063-e601-48b7-8e8d-8d07b9337cbe,06f332d2-4bdd-4c89-9240-1f2787471a87,79.7,overdraft fee,2024-07-16
fd74831d-71f8-46b4-b0c1-165ae10abe7b,803f71b7-1447-4101-9b51-eec2ce4f7bd1,96.52,maintenance fee,2024-07-16
299eb917-26bf-4d77-861a-dd6afaae838d,f0c17f12-1dda-4fa9-92f1-f2830b8e4dce,13.35,overdraft fee,2024-07-16
3cff7b22-6ade-4445-a9c5-b547009178bd,b72e4dd0-cc20-40b0-b245-da49c5715311,10.04,ATM fee,2024-07-16
050294ae-a1e4-4ebc-9d9b-8a26e00ac97d,4ea9f7b9-271c-4311-b8f8-c4421486a57b,43.3,maintenance fee,2024-07-16
6768ce27-984d-4f1f-b00b-f36fd4565fca,9ae80639-7dd1-4edf-8d51-af7452c23709,96.0,overdraft fee,2024-07-16
7f913057-b35f-4166-835c-a35afe5d88b4,65908122-18f6-4114-b3fc-825170f41e49,96.98,maintenance fee,2024-07-16
041e4f6f-e68b-493a-b9ea-b56390b0ac58,66565be4-f05e-4561-9174-c0645a6ee31d,53.27,overdraft fee,2024-07-16
977372fd-93e9-44e3-a2b8-a7f6d436b3d0,3a1076e7-0e97-487b-9333-ee9cb5cc7561,41.71,maintenance fee,2024-07-16
025a8681-6616-4c56-8cb6-6875baa31f0b,5d48015f-8d7d-4970-9de2-33ecb631cc6a,75.34,ATM fee,2024-07-16
f7426e9e-6dac-4c31-9f63-1c7523379706,161f7065-b6c9-4877-950c-10261143b074,58.24,ATM fee,2024-07-16
e027c6fb-535f-4cd2-a05a-6ee71876c414,7077afde-09be-4851-9f83-63ee8878f95e,54.55,maintenance fee,2024-07-16
4378f50e-fa92-4260-af21-fdbd592925b9,9e389e2e-18f0-403e-a9a3-70634910ecc9,58.81,maintenance fee,2024-07-16
da62c9da-75d2-43a2-8c18-22f09c2313df,81b35cce-cb12-4091-89dc-e73d63956ceb,49.59,overdraft fee,2024-07-16
998b2030-0201-4543-bd0d-039d5215e247,d0ed1e92-2453-4110-bfce-abc42c1156b5,90.12,overdraft fee,2024-07-16
d4463a7e-e582-4952-8004-1aafc3e65079,39433b78-1ad8-414e-9a81-7e4f38e30136,38.32,maintenance fee,2024-07-16
11fd6ee4-58d1-4c8e-88b4-da261e043a2f,4f6e76f2-ae3d-4755-9970-ff3059ad8932,43.73,ATM fee,2024-07-16
457ee8ca-d6ef-4d51-bf1c-e15d17dc08d4,a1e55e1c-ac99-456a-87ef-9152045ab89d,18.21,maintenance fee,2024-07-16
90d96a45-eafa-4a81-91a6-60b049bda7a2,88e84e2d-56c9-414e-ab2c-9dd9a8411973,77.52,overdraft fee,2024-07-16
3c91461a-7c3d-4a08-bb9c-ed733c3a39ba,93bb1fc4-e69b-4f45-ad0b-7d2556720c71,37.39,maintenance fee,2024-07-16
71b157b0-6ba6-42d4-a6df-f45f9aca93fe,f9506e28-faca-4cb4-8155-2cba64543300,58.22,overdraft fee,2024-07-16
a478e374-55bd-4b15-83b9-3db6de34f359,a12a9e5a-4ccb-4dbf-937b-b197a7594d80,65.43,maintenance fee,2024-07-16
fcaf8297-8c9e-4988-ad4d-048f0e3af690,5b7afe0d-0ac4-4265-be2e-92e5c481e88f,89.15,ATM fee,2024-07-16
b0db6448-0b0b-4f38-bb8d-4812b74ec840,c568e2b8-374c-4c36-b082-69d6431e8c55,30.63,maintenance fee,2024-07-16
168fcbe7-5bdf-4b5e-a0f3-9ffa235cec56,9f19b741-fb7f-4d54-b83c-56ec86c87145,88.66,ATM fee,2024-07-16
55b56750-0e3f-4598-ae42-f518960e6e3b,cde37abc-1c59-4f3f-be24-fb20bf28b2af,9.93,maintenance fee,2024-07-16
01d684c4-c543-4425-b0ae-9c1db0f27623,3dd35e6f-c422-468a-8081-e4fa511c0ad5,89.73,ATM fee,2024-07-16
3d293065-7f13-483b-b770-aaa66f314349,3a2d6fc2-51ed-476d-8f4d-0166f2269363,59.96,ATM fee,2024-07-16
54ebf45a-6433-4003-b845-40a74fccd36d,6135a5f1-913b-4983-8394-80529cd4b2fe,58.01,overdraft fee,2024-07-16
fd5cdecf-7d72-4c74-bd62-3a1fa59c1dc4,bfcccda0-11f9-4f19-a13e-ce39c537e3a3,48.82,ATM fee,2024-07-16
953a83c2-f3aa-4e07-8a35-be0377d85c01,5a6a14bb-d530-4bfb-83b6-22fb7e596cea,6.07,maintenance fee,2024-07-16
c5809986-1957-4b25-adcb-aedaa1960dc2,6313a362-841e-4456-b50d-2a63f58a9a39,77.34,ATM fee,2024-07-16
e97e7b76-b815-4279-994d-5e89f833887b,9ad39269-1ec2-4515-a2d6-99797c9fe3f3,45.98,ATM fee,2024-07-16
ed85ce03-743c-49fc-8fb5-06806df20ceb,13028452-a8c5-4252-b76e-970ac4cd4b5b,30.07,ATM fee,2024-07-16
996a8c58-bd33-4c86-8e13-c3b10dd53590,c3529415-625d-40d6-8842-a6f6b23234a8,15.68,maintenance fee,2024-07-16
45073583-a7c3-4c69-b4d1-740d60db129b,d6d0f024-ba54-42b2-909c-ab0a9c1e5d2e,14.35,overdraft fee,2024-07-16
9defb4b9-da78-4c8f-b0c2-9a3f75022003,7e59adf8-3888-4059-b2db-49f0faab777e,19.41,maintenance fee,2024-07-16
2d225339-815c-4b3e-b447-2c5033c34a51,97398c56-980d-46fe-af36-0712c7e99f20,57.48,overdraft fee,2024-07-16
b2c6c9a1-44e6-4e98-a7a9-d0e7e03a1a8b,30a736ec-40d8-4214-9f33-c4d677a01de5,98.59,overdraft fee,2024-07-16
f04520f1-ee8d-4bb0-9e9c-3ca2f000d628,9c61a76b-f36c-4d12-a9de-4d7278086b79,90.66,ATM fee,2024-07-16
e765cdfd-41f1-4848-8410-230e465f5bb7,2380cef7-d1ac-4885-b9c9-c6d695e68854,13.06,ATM fee,2024-07-16
f4d1abad-dcc0-4dec-83d2-242f0fcfe47d,27bc5b03-47ab-461e-a2be-8c7d9fb0dfc3,72.69,overdraft fee,2024-07-16
80cfede2-11b0-496c-9cd7-041020a2e6d1,fc34acbb-09ac-4c86-a3ab-f8dd15a92fe9,95.31,overdraft fee,2024-07-16
d3107b4c-6330-4562-9e52-8886b9ea3fa7,a0089f80-a417-4c7b-812c-5fef8b33b601,26.48,maintenance fee,2024-07-16
26c6679d-a0aa-419b-adcd-5eee39e9bb28,2c86849b-facb-457c-a46d-2318a699b40f,65.53,ATM fee,2024-07-16
fcf11cc1-45f2-4a6d-8153-4514a6362df5,e9564df7-914d-447a-80ad-46df6ad9b1b6,14.05,maintenance fee,2024-07-16
270d490b-a9ec-4ae0-82f2-52214f8e2176,53e9d9a8-6720-4608-a884-87d639759ba1,32.93,ATM fee,2024-07-16
9dbafcb6-1867-4589-b9a8-e410eb8feb6c,0517e29d-c355-46f5-8f6e-d16461315076,87.0,overdraft fee,2024-07-16
e18b6197-ddc1-4855-ac13-755dcbf84482,f82abd01-bdd7-44f9-a0c3-8562af182ad4,81.56,maintenance fee,2024-07-16
52e39070-e50c-4de3-bc72-3ff95c3e2255,d959aba7-4d33-4abb-b83b-21583ab5c959,72.22,overdraft fee,2024-07-16
eb42e786-e77c-4a4f-be58-42567acd455d,2e8d1be1-feda-47af-a921-7e15661dbc1d,18.03,maintenance fee,2024-07-16
5f64ed2e-752f-4869-8f4d-ed27e33f7bc4,36c789c0-c385-490b-9ef3-770492aae608,6.33,maintenance fee,2024-07-16
940eb30a-ef87-4141-81de-d60bb6fc26a8,c985b0f4-b9d5-413b-b66f-f8048d1fe906,15.33,overdraft fee,2024-07-16
3bc72cde-a2d2-4b1a-a5ce-8621cbdfe556,9a26c4fd-1d4a-415c-afe8-00ec98713aba,74.03,overdraft fee,2024-07-16
7fed1753-c7f3-45d1-a61a-35f541ab3915,0070077c-a163-4568-818b-671607575e3d,17.01,overdraft fee,2024-07-16
9a2ccb57-c0e5-49c6-9571-9e5483817689,6d4d38ff-b777-49a1-bc93-4de45c2e46a4,43.02,maintenance fee,2024-07-16
4e99a344-9317-42e3-8d9a-fe64ffec3ecd,81c18f6a-84dc-485e-abde-6e4138d4be97,24.17,ATM fee,2024-07-16
1a63085e-aa2c-456d-ad20-ff6c47eaa925,cf0af0ec-3124-4adf-ac88-d5403af73da1,33.35,maintenance fee,2024-07-16
94c107a0-2a52-445b-ba80-a459dd3455f7,b35cce0b-efe6-4509-be04-b321a3782f54,94.49,overdraft fee,2024-07-16
2d2e4729-7917-4417-ac7b-5a9fb4de2370,b58f052f-61f4-482e-860c-5c4aa9a36063,70.02,overdraft fee,2024-07-16
7468d5e2-e37b-4735-8e08-3a64324652bc,6d658865-b46b-449a-981e-58a1fef9a09b,40.62,ATM fee,2024-07-16
a9730b0a-b6b1-4697-9a9f-425e3fbf1c4a,3bc82e4e-ff05-4f8c-9883-31268a347864,5.18,maintenance fee,2024-07-16
1f265eaa-7456-43d3-88ae-a1cf9828de92,334a68f3-2679-4b4a-a763-ee36eaeb618d,88.6,maintenance fee,2024-07-16
9b7165eb-d1c3-436f-ba81-325fc6084af0,50c076ce-23fe-4a11-9bb9-c74e08977c44,41.71,ATM fee,2024-07-16
