[2024-07-16T05:57:09.586+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:57:09.620+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [queued]>
[2024-07-16T05:57:09.631+0530] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2024-07-16T05:57:09.648+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): Prepare_data> on 2024-07-16 00:20:08.570795+00:00
[2024-07-16T05:57:09.653+0530] {standard_task_runner.py:63} INFO - Started process 62551 to run task
[2024-07-16T05:57:09.656+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'dag_prepare_data_historic', 'Prepare_data', 'manual__2024-07-16T00:20:08.570795+00:00', '--job-id', '1424', '--raw', '--subdir', 'DAGS_FOLDER/dag_prepare_data_historic.py', '--cfg-path', '/tmp/tmp568s6shq']
[2024-07-16T05:57:09.658+0530] {standard_task_runner.py:91} INFO - Job 1424: Subtask Prepare_data
[2024-07-16T05:57:09.707+0530] {task_command.py:426} INFO - Running <TaskInstance: dag_prepare_data_historic.Prepare_data manual__2024-07-16T00:20:08.570795+00:00 [running]> on host kali
[2024-07-16T05:57:09.784+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='dag_prepare_data_historic' AIRFLOW_CTX_TASK_ID='Prepare_data' AIRFLOW_CTX_EXECUTION_DATE='2024-07-16T00:20:08.570795+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-16T00:20:08.570795+00:00'
[2024-07-16T05:57:09.784+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:57:15.137+0530] {logging_mixin.py:188} INFO - 2024-05-05 00:00:00
[2024-07-16T05:57:15.137+0530] {logging_mixin.py:188} INFO - 2024-05-05 00:00:00
[2024-07-16T05:57:15.138+0530] {logging_mixin.py:188} INFO - 2024-05-05 00:00:00
[2024-07-16T05:57:15.139+0530] {logging_mixin.py:188} INFO - 2024-05-05 00:00:00
[2024-07-16T05:57:15.139+0530] {logging_mixin.py:188} INFO - 2024-05-05 00:00:00
[2024-07-16T05:57:15.140+0530] {logging_mixin.py:188} INFO - 2024-05-05 00:00:00
[2024-07-16T05:57:15.141+0530] {logging_mixin.py:188} INFO - 2024-05-05 00:00:00
[2024-07-16T05:57:15.142+0530] {logging_mixin.py:188} INFO - 2024-05-05 00:00:00
[2024-07-16T05:57:15.144+0530] {logging_mixin.py:188} INFO - 2024-05-05 00:00:00
[2024-07-16T05:57:15.145+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.146+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.146+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.147+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.148+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.149+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.149+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.150+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.151+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.151+0530] {logging_mixin.py:188} INFO - 2024-05-06 00:00:00
[2024-07-16T05:57:15.152+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.153+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.154+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.154+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.155+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.156+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.156+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.157+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.158+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.160+0530] {logging_mixin.py:188} INFO - 2024-05-07 00:00:00
[2024-07-16T05:57:15.161+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.162+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.163+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.164+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.165+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.165+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.166+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.167+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.168+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.168+0530] {logging_mixin.py:188} INFO - 2024-05-08 00:00:00
[2024-07-16T05:57:15.169+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.170+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.170+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.171+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.172+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.172+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.173+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.174+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.174+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.176+0530] {logging_mixin.py:188} INFO - 2024-05-09 00:00:00
[2024-07-16T05:57:15.178+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.179+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.179+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.180+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.181+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.182+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.182+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.183+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.184+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.185+0530] {logging_mixin.py:188} INFO - 2024-05-10 00:00:00
[2024-07-16T05:57:15.185+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.186+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.187+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.188+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.188+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.189+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.190+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.190+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.191+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.192+0530] {logging_mixin.py:188} INFO - 2024-05-11 00:00:00
[2024-07-16T05:57:15.194+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.195+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.196+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.197+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.198+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.198+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.199+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.200+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.201+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.202+0530] {logging_mixin.py:188} INFO - 2024-05-12 00:00:00
[2024-07-16T05:57:15.202+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.203+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.204+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.205+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.205+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.206+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.207+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.207+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.208+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.211+0530] {logging_mixin.py:188} INFO - 2024-05-13 00:00:00
[2024-07-16T05:57:15.212+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.213+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.214+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.215+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.216+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.216+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.217+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.218+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.219+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.219+0530] {logging_mixin.py:188} INFO - 2024-05-14 00:00:00
[2024-07-16T05:57:15.220+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.221+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.222+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.222+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.223+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.224+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.225+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.227+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.228+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.230+0530] {logging_mixin.py:188} INFO - 2024-05-15 00:00:00
[2024-07-16T05:57:15.232+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.233+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.234+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.235+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.235+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.236+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.237+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.238+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.238+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.239+0530] {logging_mixin.py:188} INFO - 2024-05-16 00:00:00
[2024-07-16T05:57:15.240+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.241+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.242+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.244+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.245+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.246+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.247+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.247+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.248+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.249+0530] {logging_mixin.py:188} INFO - 2024-05-17 00:00:00
[2024-07-16T05:57:15.250+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.251+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.251+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.252+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.253+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.253+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.254+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.255+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.256+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.256+0530] {logging_mixin.py:188} INFO - 2024-05-18 00:00:00
[2024-07-16T05:57:15.257+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.258+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.259+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.261+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.263+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.264+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.265+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.266+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.267+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.267+0530] {logging_mixin.py:188} INFO - 2024-05-19 00:00:00
[2024-07-16T05:57:15.268+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.269+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.269+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.270+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.271+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.271+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.272+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.273+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.273+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.274+0530] {logging_mixin.py:188} INFO - 2024-05-20 00:00:00
[2024-07-16T05:57:15.276+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.278+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.279+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.281+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.281+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.282+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.283+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.284+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.284+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.285+0530] {logging_mixin.py:188} INFO - 2024-05-21 00:00:00
[2024-07-16T05:57:15.286+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.286+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.287+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.288+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.288+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.289+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.290+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.290+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.291+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.293+0530] {logging_mixin.py:188} INFO - 2024-05-22 00:00:00
[2024-07-16T05:57:15.295+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.297+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.298+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.299+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.300+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.300+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.301+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.302+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.302+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.303+0530] {logging_mixin.py:188} INFO - 2024-05-23 00:00:00
[2024-07-16T05:57:15.304+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.305+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.305+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.306+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.307+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.307+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.308+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.311+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.313+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.313+0530] {logging_mixin.py:188} INFO - 2024-05-24 00:00:00
[2024-07-16T05:57:15.314+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.315+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.316+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.316+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.317+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.318+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.319+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.319+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.320+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.321+0530] {logging_mixin.py:188} INFO - 2024-05-25 00:00:00
[2024-07-16T05:57:15.321+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.322+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.323+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.323+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.324+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.325+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.328+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.329+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.330+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.330+0530] {logging_mixin.py:188} INFO - 2024-05-26 00:00:00
[2024-07-16T05:57:15.331+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.332+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.332+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.333+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.334+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.334+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.335+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.336+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.337+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.337+0530] {logging_mixin.py:188} INFO - 2024-05-27 00:00:00
[2024-07-16T05:57:15.338+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.339+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.339+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.340+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.341+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.342+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.344+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.345+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.347+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.348+0530] {logging_mixin.py:188} INFO - 2024-05-28 00:00:00
[2024-07-16T05:57:15.349+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.350+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.350+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.351+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.352+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.352+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.353+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.354+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.355+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.355+0530] {logging_mixin.py:188} INFO - 2024-05-29 00:00:00
[2024-07-16T05:57:15.356+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.357+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.357+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.358+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.361+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.362+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.362+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.363+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.364+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.365+0530] {logging_mixin.py:188} INFO - 2024-05-30 00:00:00
[2024-07-16T05:57:15.366+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
[2024-07-16T05:57:15.366+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
[2024-07-16T05:57:15.367+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
[2024-07-16T05:57:15.368+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
[2024-07-16T05:57:15.369+0530] {logging_mixin.py:188} INFO - 2024-05-31 00:00:00
